input,output,prediction,match
"where else in the third world is there so much energy and progress as china
where else in the third world is there so much energy and progress as china
where else in the third world is there so much energy and progress is china
where else in the third world is there so much energy and progress as china
where else in the third world is there so much energy and progress is china
",where else in the third world is there so much energy and progress as china,where else in the third world is there so much energy and progress as china,Yes
"here are price trends on the world is major stock markets as calculated by morgan stanley capital international perspective geneva
here are price trends on the world is major stock markets as calculated by morgan stanley capital international perspective geneva
here are price trends on the world is major stock markets as calculated by morgan stanley capital international perspective geneva
here are price trends on the world is major stock markets as calculated by morgan stanley capital international perspective geneva
here are price trends on the world is major stock markets as calculated by morgan stanley capital international perspective geneva
",here are price trends on the world is major stock markets as calculated by morgan stanley capital international perspective geneva,here are price trends on the world is major stock markets as calculated by morgan stanley capital international perspective geneva,Yes
"to make them directly comparable each index is based on the close of one thousand, nine hundred and sixty-nine equaling one hundred
to make them directly comparable each index is based on the close of one thousand, nine hundred and sixty-nine equaling one hundred
to make them directly comparable each index is based on the close of one thousand, nine hundred and sixty-nine equaling one hundred
to make them directly comparable each index is based on the close of one thousand, nine hundred and sixty-nine equalling one hundred
to make them directly comparable each index is based on the close of one thousand, nine hundred and sixty-nine equalling one hundred
",to make them directly comparable each index is based on the close of nineteen sixty nine equaling one hundred,to make them directly comparable each index is based on the close of one thousand nine hundred and sixty nine equaling one hundred,No
"the percentage change is since year end
the percentage change is since year end
the percentage change is since year end
the percentage change is since year end
the percentage change is since year end
",the percentage change is since year end,the percentage change is since year end,Yes
"that does not mean mister icahn has committed any wrongdoing
that does not mean mister icon has committed any wrongdoing
that does not mean mister ikon has committed any wrongdoing
that does not mean that mister icahn has committed any wrongdoing
that does not mean that mister icahn has committed any wrongdoing
",that does not mean mister icahn has committed any wrongdoing,that does not mean mister icahn has committed any wrongdoing,Yes
"but the investigation could make some lenders wary
but the investigation could make some lenders wary
but the investigation could make some londoners wary
but the investigation could make some londoners wary
but the investigation could make some lunders wary
",but the investigation could make some lenders wary,but the investigation could make some lenders wary,Yes
"mister icahn and an investor group he heads hold seventy-two point seven percent of twa is shares
mister icahn and an investor group he heads hold seventy-two point seven percent of twa is shares
mister icahn and an investor group he heads holds seventy-two point seven percent of twa is shares
mister icahn and the investor group he heads hold seventy-two point seven percent of twa is shares
mister icahn and an investor group he heads holds seventy-two point seven percent of twa is shares
",mister icahn and an investor group he heads hold seventy two point seven percent of twa is shares,mister icahn and an investor group he heads hold seventy two point seven percent of twa is shares,Yes
"fidelity has contended that gencorp is not a qualified broadcaster because it failed to disclose allegedly improper political campaign contributions and foreign bankers
fidelity has contended that general corp is not a qualified broadcaster because it failed to disclose allegedly improper political campaign contributions and foreign bankers
fidelity has contended that gencorp is not a qualified broadcaster because it failed to disclose allegedly improper political campaign contributions and foreign makers
fidelity has contended that gencorp is not a qualified broadcaster because it failed to disclose allegedly improper political campaign contributions and foreign bankers
fidelity has contended that gencorp is not a qualified broadcaster because it failed to disclose allegedly improper political campaign contributions and foreign bankers
",fidelity had contended that gencorp is not a qualified broadcaster because it failed to disclose allegedly improper political campaign contributions and foreign payments,fidelity has contended that gencorp is not a qualified broadcaster because it failed to disclose allegedly improper political campaign contributions and foreign bankers,No
"under the proposed transaction the los angeles group would acquire zkhj license and then sell itself to disney
under the proposed transaction the los angeles group would acquire zkhj license and then sell itself to disney
under the proposed transaction the los angeles group would acquire zkhj license and then sell itself to disney
under the proposed transaction the los angeles group would acquire zkhj license and then sell itself to disney
under the proposed transaction the los angeles group would acquire the k h j license and then sell itself to disney
",under the proposed transaction the los angeles group would acquire the khj license and then sell itself to disney,under the proposed transaction the los angeles group would acquire the khj license and then sell itself to disney,Yes
"the closely held group does not have any significant assets according to william g simon its president
the closely held group does not have any significant assets according to william g simon it is president
the mostly held group does not have any significant assets according to william g simon its president
the mostly held group does not have any significant assets according to william g simon it is president
the closely held group does not have any significant assets according to william g simon it is president
",the closely held group does not have any significant assets according to william g simon its president,the closely held group does not have any significant assets according to william g simon its president,Yes
"he said that for the full year wang is aiming for an after tax profit equal to three percent to five percent of sales
he said that for the full year wang is aiming for an after tax profit equal to three five percent of sales
he said that for the full year wang is aiming for an after tax profit equal to three percent to five percent of sales
he said that for the full year wang is aiming for an after tax profit of three percent to five percent of sales
he said that for the full year wang is aiming for an aftertax profit equal to three percent to five percent of sales
",he said that for the full year wang is aiming for an after tax profit equal to three percent to five percent of sales,he said that for the full year wang is aiming for an after tax profit equal to three percent to five percent of sales,Yes
"he said the company is goal is to have fifteen percent to twenty percent revenue growth to about three point two billion dollars for the year
he said the company is goal is to have fifteen percent to twenty percent revenue growth to about three point two billion dollars for the year
he said the company is goal is to have fifteen percent to twenty percent revenue growth to about three point two billion dollars for the year
he said the company is goal is to have fifteen percent to twenty percent revenue growth to about $three point two billion for the year
he said the company is goal is to have fifteen percent to twenty percent revenue growth to about three point two billion dollars for the year
",he said the company is goal is to have fifteen percent to twenty percent revenue growth to about three point two billion dollars for the year,he said the company is goal is to have fifteen percent to twenty percent revenue growth to about three point two billion dollars for the year,Yes
"in fiscal one thousand, nine hundred and eighty-seven lang had a loss of $seventy point seven million on revenue of $two point eight four billion
in fiscal one thousand, nine hundred and eighty-seven wang had a loss of $seventy point seven million on revenue of $two point eight four billion
in fiscal one thousand, nine hundred and eighty-seven lang had a loss of $seventy point seven million on revenue of $two point eight four billion
in fiscal one thousand, nine hundred and eighty-seven wang had a loss of $seventy point seven million on revenue of $two point eight four billion
in fiscal one thousand, nine hundred and eighty-seven lange had a loss of $seventy point seven million on revenue of $two point eight four billion
",in fiscal nineteen eighty seven wang had a loss of seventy point seven million dollars on revenue of two point eight four billion dollars,in fiscal one thousand nine hundred and eighty seven lang had a loss of seventy point seven million on revenue of two point eight four billion,No
"in many ways that is just what ubs has done since mister senator was named president in one thousand, nine hundred and eighty
in many ways that is just what ubs has done since mister senator was named president in one thousand, nine hundred and eighty
in many ways that is just what ubs has done since mister senator was named president in one thousand, nine hundred and eighty
in many ways that is just what ubs has done since mister senator was named president in one thousand, nine hundred and eighty
in many ways that is just what ubs has done since mister senator was named president in one thousand, nine hundred and eighty
",in many ways that is just what ubs has done since mister senn was named president in nineteen eighty,in many ways that is just what ubs has done since mister senator was named president in one thousand nine hundred and eighty,No
"assets more than doubled since then to one hundred and sixty point four billion swiss francs one hundred and fifteen point six billion dollars in one thousand, nine hundred and eighty-seven
assets more than doubled since then to one hundred and sixty point four billion swiss francs $one hundred and fifteen point six billion in one thousand, nine hundred and eighty-seven
assets more than doubled since then to one hundred and sixty point four billion swiss francs one hundred and fifteen point six billion dollars in one thousand, nine hundred and eighty-seven
assets more than doubled since then to one hundred and sixty point four billion swiss francs one hundred and fifteen point six billion dollars in one thousand, nine hundred and eighty-seven
assets more than doubled since then to one hundred and sixty point four billion swiss francs one hundred and fifteen point six billion dollars in one thousand, nine hundred and eighty-seven
",assets more than doubled since then to one hundred sixty point four billion swiss francs one hundred fifteen point six billion dollars in nineteen eighty seven,assets more than doubled since then to one hundred and sixty point four billion swiss francs one hundred and fifteen point six billion dollars in one thousand nine hundred and eighty seven,No
"net income rose one hundred and twenty-five percent to seven hundred and fifty-three million swiss francs in the period
net income rose one hundred and twenty-five percent to seven hundred and fifty-three million swiss francs in the period
net income rose one hundred and twenty-five percent to seven hundred and fifty-three million swiss francs in the period
net income rose one hundred and twenty-five percent to seven hundred and fifty-three million swiss francs in the period
net income rose one hundred and twenty-five percent to seven hundred and fifty-three million swiss francs in the period
",net income rose one hundred twenty five percent to seven hundred fifty three million swiss francs in the period,net income rose one hundred and twenty five percent to seven hundred and fifty three million swiss francs in the period,No
"the real estate investment trust said it was still hoping to reach a new credit arrangement
the real estate investment trust said it was still hoping to reach a new credit arrangement
the real estate investment trust said it was still hoping to reach a new credit arrangement
the real estate investment trusts said it was still hoping to reach a new credit arrangement
the real estate investment trust said it was still hoping to reach a new credit arrangement
",the real estate investment trust said it was still hoping to reach a new credit arrangement,the real estate investment trust said it was still hoping to reach a new credit arrangement,Yes
"we are not ready to say we are in technical default a spokesman said
we are not ready to say we are in technical default a spokesman said
we are not ready to say we are in technical default a spokesman said
we are not ready to say we are in technical default a spokesman said
we are not ready to say we are in technical default a spokesman said
",we are not ready to say we are in technical default a spokesman said,we are not ready to say we are in technical default a spokesman said,Yes
"it is still unclear
it is still unclear
it is still unclear
it is still unclear
still unclear
",it is still unclear,it is still unclear,Yes
"there was a striking split between the sexes with men more likely than women to favor space programs
there was a striking split between the sexes with men more likely than women to favor space programs
there was a striking split between the sexes with men more likely than women to favor space programs
there was a striking split between the sexes with men more likely than women to favor space programs
there was a striking split between the sexes with men more likely than women to favor space programs
",there was a striking split between the sexes with men more likely than women to favor space programs,there was a striking split between the sexes with men more likely than women to favor space programs,Yes
"among men fifty-six percent said the u s was doing too little in space exploration only a quarter of women agreed
among men fifty-six percent said the u s was doing too little in space exploration only a quarter of women agreed
among men fifty-six percent said the us was doing too little in space exploration only a quarter of women agreed
among men fifty-six percent said the u s was doing too little in space exploration only a quarter of women agreed
among men fifty-six percent said the us was doing too little in space exploration only a quarter of women agreed
",among men fifty six percent said the us was doing too little in space exploration only a quarter of women agreed,among men fifty six percent said the u s was doing too little in space exploration only a quarter of women agreed,No
"among men forty-one percent supported boosting the space exploration budget compared to nineteen percent of women
among men forty-one percent supported boosting the space exploration budget compared to nineteen percent of women
among men forty-one percent supported boosting the space exploration budget compared to nineteen percent of women
among men forty-one percent supported boosting the space exploration budget compared to nineteen percent of women
among men forty-one percent supported boosting the space exploration budget compared to nineteen percent of women
",among men forty one percent supported boosting the space exploration budget compared with nineteen percent of women,among men forty one percent supported boosting the space exploration budget compared to nineteen percent of women,No
"and that would follow a two point two percent drop in demand
that would follow a two point two percent drop in demand
that would follow a two point two percent drop in demand
that would follow a two point two percent drop in demand
that would follow a two point two percent drop in demand
",that would follow a two point two percent drop in may,and that would follow a two point two percent drop in demand,No
"the company said its european banking affiliate saffra republic plans to raise more than $four hundred and fifty million through an international offering
the company said its european banking affiliate safro republic plans to raise more than $four hundred and fifty million through an international offering
the company said its european banking affiliate saffron republic plans to raise more than $four hundred and fifty million through an international offering
the company said its european banking affiliate safro republic plans to raise more than four hundred and fifty million dollars through an international offering
the company said its european banking affiliate safra republic plans to raise more than $four hundred and fifty million through an international offering
",the company said its european banking affiliate safra republic plans to raise more than four hundred fifty million dollars through an international offering,the company said its european banking affiliate safro republic plans to raise more than four hundred and fifty million through an international offering,No
"closely held times publishing also known as two washington based publications congressional quarterly which covers capitol hill and governing which covers state and local governments
closely held times publishing also owns two washington based publications congressional quarterly which covers capitol hill and governing which covers state and local governments
closely held times publishing also owns two washington based publications congressional quarterly which covers capitol hill and governing which covers state and local governments
closely held times publishing also owns two washington based publications congressional quarterly which covers capitol hill and governing which covers state and local governments
closely held times publishing also known as two washington based publications congressional quarterly which covers capitol hill and governing which covers state and local governments
",closely held times publishing also owns two washington based publications congressional quarterly which covers capitol hill and governing which covers state and local governments,closely held times publishing also known as two washington based publications congressional quarterly which covers capitol hill and governing which covers state and local governments,No
"it also owns three state business magazines in florida georgia and arizona
it also owns three state business magazines in florida georgia and arizona
it also owns three state business magazines in florida georgia and arizona
it also owns three state business magazines in florida georgia and arizona
it also owns three state business magazines in florida georgia and arizona
",it also owns three state business magazines in florida georgia and arizona,it also owns three state business magazines in florida georgia and arizona,Yes
"industry analysts value the company at about $six hundred and fifty million
industry analysts valued the company at about $six hundred and fifty million
industry analysts value the company at about six hundred and fifty million dollars
industry analysts valued the company at about $six hundred and fifty million
industry analysts valued the company at about $six hundred and fifty million
",industry analysts value the company at about six hundred fifty million dollars,industry analysts valued the company at about six hundred and fifty million,No
"i do not mean there could not be some improvements in the revenue act of one thousand, nine hundred and eighty-six which took effect this month
i do not mean there could not be some improvements in the revenue act of one thousand, nine hundred and eighty-six which took effect this month
i do not mean there could not be some improvements in the revenue act of one thousand, nine hundred and eighty-six which took effect this month
i do not mean there could not be some improvements in the revenue act of one thousand, nine hundred and eighty-six which took effect this month
i do not mean there could not be some improvements in the revenue act of one thousand, nine hundred and eighty-six which took effect this month
",i do not mean there could not be some improvements in the revenue act of nineteen eighty six which took effect this month,i do not mean there could not be some improvements in the revenue act of one thousand nine hundred and eighty six which took effect this month,No
"i have my list of changes i would like to see
have my list of changes i would like to see
i have my list of changes i would like to see
have my list of changes i would like to see
i have my list of changes i would like to see
",i have my list of changes i would like to see,i have my list of changes i would like to see,Yes
"and i am sure you have your own list
and i am sure you have your own list
and i am sure you have your own list
and i am sure you have your own list
and i am sure you have your own list
",and i am sure you have your own list,and i am sure you have your own list,Yes
"mister robertson said he would only be attracted by a nineteen multiple if he thought the projected earnings growth rate was eighteen percent to twenty percent
mister robertson said he would only be attracted by a nineteen multiple if he thought the projected earnings growth rate was eighteen percent to twenty percent
mister robertson said he would only be attracted by a nineteen multiple if he thought the projected earnings growth rate was eighteen percent to twenty percent
mister robertson said he would only be attracted by a nineteen multiple if he thought the projected earnings growth rate was eighteen percent to twenty percent
mister robertson said he would only be attracted by a nineteen multiple if he thought the projected earnings growth rate was eighteen percent to twenty percent
",mister robertson says he would only be attracted by a nineteen multiple if he thought the projected earnings growth rate was eighteen percent to twenty percent,mister robertson said he would only be attracted by a nineteen multiple if he thought the projected earnings growth rate was eighteen percent to twenty percent,No
"he does not
he does not
he does not
he does not
he does it
",he does not,he does not,Yes
"he cites the law of large numbers can you really expect it to grow at large numbers very long
who cites the law of large numbers can you really expect it to grow at large numbers very long
besides the law of large numbers can you really expect it to grow at large numbers very long
he cites the law of large numbers can you really expect it to grow at large numbers very long
who cites the law of large numbers can you really expect it to grow at large numbers very long
",he cites the law of large numbers can you really expect it to grow at large numbers very long,he cites the law of large numbers can you really expect it to grow at large numbers very long,Yes
"washington national paid $nineteen a share for the two point six million
washington national paid $nineteen a share for the $two point six million u s share it did not already own
washington national paid $nineteen a share for the two point six billion
washington national paid $nineteen a share for the $two point six billion u s share it did not already own
washington national paid $nineteen a share for the $two point six million u s share they did not already own
",washington national paid nineteen dollars a share for the two point six million united presidential shares it did not already own,washington national paid nineteen a share for the two point six million u s share it did not already own,No
"before the transaction washington national controlled one point eight million united presidential shares or forty-one point five percent of the company
before the transaction washington national controlled one point eight million united presidential shares or forty-one point five percent of the company
before the transaction washington national controlled one point eight million united presidential shares for forty-one point five percent of the company
before the transaction washington national controlled one point eight million united presidential shares or forty-one point five percent of the company
before the transaction washington national controlled one point eight million united presidential shares or forty-one point five percent of the company
",before the transaction washington national controlled one point eight million united presidential shares or forty one point five percent of the company,before the transaction washington national controlled one point eight million united presidential shares or forty one point five percent of the company,Yes
"washington national is a financial services concern
washington national is a financial services concern
washington national is a financial services concern
washington national is a financial services concern
washington national is a financial services concern
",washington national is a financial services concern,washington national is a financial services concern,Yes
"united presidential is a life insurance company
united presidential is a life insurance company
united presidential is a life insurance company
united presidential is a life insurance company
united presidential is a life insurance company
",united presidential is a life insurance company,united presidential is a life insurance company,Yes
"these are uneducated people he says in english so the patients will not understand
these are uneducated people he says in english so the patients will not understand
these are uneducated people he says in english so the patients will not understand
these are uneducated people he says in english so the patients will not understand
these are uneducated people he says in english so the patients will not understand
",these are uneducated people he says in english so the patients will not understand,these are uneducated people he says in english so the patients will not understand,Yes
"sending the refugees back is not their idea it is just what the opposition politicians are saying in our country these days
sending the refugees back is not their idea it is just what the opposition politicians are saying in our country these days
sending the refugees back is not their idea it is just what the opposition politicians are saying in our country these days
sending the refugees back is not their idea it is just what the opposition politicians are saying in our country these days
sending the refugees back is not their idea it is just what the opposition politicians are saying in our country these days
",sending the refugees back is not their idea it is just what the opposition politicians are saying in our country these days,sending the refugees back is not their idea it is just what the opposition politicians are saying in our country these days,Yes
"i will tell you what i think in my office
i will tell you what i think in my office
i will tell you what i think in my office
i will tell you what i think in my office
i will tell you what i think in my office
",i will tell you what i think in my office,i will tell you what i think in my office,Yes
"northgate exploration ltd said it sold four million common shares at $eight each
northgate exploration limited said it sold four million common shares at $eight each
northgate exploration limited said it sold four million common shares at $eight each
northgate exploration limited said it sold four million common shares at $eight each
northgate exploration ltd said it sold four million common shares at $eight each
",northgate exploration limited said it sold four million common shares at eight dollars each,northgate exploration ltd said it sold four million common shares at eight each,No
"they were sold to underwriters led by prudential bachelet securities inc
they were sold to underwriters led by prudential bachelet securities inc
they were sold to underwriters led by prudential bache securities inc
they were sold to underwriters led by prudential bachelet securities inc
they were sold to underwriters led by prudential bachelet securities inc
",they were sold to underwriters led by prudential bache securities incorporated,they were sold to underwriters led by prudential bachelet securities inc,No
"the underwriting group has a thirty day option to acquire an additional six hundred thousand shares at $eight each
the underwriting group has a thirty day option to acquire an additional six hundred thousand shares at eight dollars each
the underwriting group has a thirty day option to acquire an additional six hundred thousand shares at $eight each
the underwriting group has a thirty day option to acquire an additional six hundred thousand shares at $eight each
the underwriting group has a thirty day option to acquire an additional six hundred thousand shares at $eight each
",the underwriting group has a thirty day option to acquire an additional six hundred thousand shares at eight dollars each,the underwriting group has a thirty day option to acquire an additional six hundred thousand shares at eight each,No
"the toronto based gold mining concern said proceeds would be used for general purposes
the toronto based gold mining concern said proceeds would be used for general purposes
the toronto based gold mining concern said proceeds would be used for general purposes
the toronto based gold mining concern said proceeds would be used for general purposes
the toronto based gold mining concern said proceeds would be used for general purposes
",the toronto based gold mining concern said proceeds would be used for general purposes,the toronto based gold mining concern said proceeds would be used for general purposes,Yes
"it had fourteen point five million common shares outstanding before the issue
it had fourteen point five million common shares outstanding before the issue
it had fourteen point five million common shares outstanding before the issue
it had fourteen point five million common shares outstanding before the issue
it had fourteen point five million common shares outstanding before the issue
",it had fourteen point five million common shares outstanding before the issue,it had fourteen point five million common shares outstanding before the issue,Yes
"and viardyne said it expects sales to be the highest for any third quarter in the company is history
and viardyne said it expects sales to be the highest for any third quarter in the company is history
said it expects sales to be the highest for any third quarter in the company is history
and viredine said it expects sales to be the highest for any third quarter in the company is history
and viadime said it expects sales to be the highest for any third quarter in the company is history
",envirodyne said it expects sales to be the highest for any third quarter in the company is history,and viardyne said it expects sales to be the highest for any third quarter in the company is history,No
"it had sales of $ninety-one point five million in the one thousand, nine hundred and eighty-six third quarter
it had sales of ninety-one point five million dollars in the one thousand, nine hundred and eighty-six third quarter
it had sales of $ninety-one point five million in the one thousand, nine hundred and eighty-six threerd quarter
it had sales of ninety-one point five million dollars in the one thousand, nine hundred and eighty-six threerd quarter
it had sales of $ninety-one point five million in the one thousand, nine hundred and eighty-six threerd quarter
",it had sales of ninety one point five million dollars in the nineteen eighty six third quarter,it had sales of ninety one point five million in the one thousand nine hundred and eighty six third quarter,No
"the company expects to report its results in about two weeks
the company expects to report its results in about two weeks
the company expects to report it is results in about two weeks
the company expects to report its results in about two weeks
the company expects to report its results in about two weeks
",the company expects to report its results in about two weeks,the company expects to report its results in about two weeks,Yes
"the investor now owns seventy-three percent of the company
and the investor now owns seventy-three percent of the company
and the investor now owns seventy-three percent of the company
the investor now owns seventy-three percent of the company
the investor now owns seventy-three percent of the company
",the investor now owns seventy three percent of the company,the investor now owns seventy three percent of the company,Yes
"but while the fed stands pat it is coming under increasing attack from both sides
but while the fed stands pat it is coming under increasing attack from both sides
but while the fed stands pat it is coming under increasing attack from both sides
but while the fed stands pat it is coming under increasing attack from both sides
but while the fed stands pat it is coming under increasing attack from both sides
",but while the fed stands pat it is coming under increasing attack from both sides,but while the fed stands pat it is coming under increasing attack from both sides,Yes
"some critics including high reagan administration officials are raising the alarm that the fed is policy is too tight and could cause a recession next year
some critics including high reagan administration officials are raising the alarm that the fed is policy is too tight and could cause a recession next year
some critics including high reagan administration officials are raising the alarm that the feds policy is too tight and could cause a recession next year
some critics including high reagan administration officials are raising the alarm that the feds policy is too tight and could cause a recession next year
some critics including high reagan administration officials are raising the alarm that the fed is policy is too tight and could cause a recession next year
",some critics including high reagan administration officials are raising the alarm that the fed is policy is too tight and could cause a recession next year,some critics including high reagan administration officials are raising the alarm that the fed's policy is too tight and could cause a recession next year,No
"other analysts say the fed needs to tighten policy further to support the dollar and prevent inflation
other analysts say the fed needs to tighten policy further to support the dollar and prevent inflation
other analysts say the fed needs to tighten policy further to support the dollar and prevent inflation
other analysts say the fed needs to tighten policy further to support the dollar and prevent inflation
other analysts say the fed needs to tighten policy further to support the dollar and prevent inflation
",other analysts say the fed needs to tighten policy further to support the dollar and prevent inflation,other analysts say the fed needs to tighten policy further to support the dollar and prevent inflation,Yes
"manhattan industries continued to trade above the offer price yesterday indicating the market expects a higher bid
manhattan industries continued to trade above the offer price yesterday indicating the market expects a higher bid
manhattan industries continued to trade above the offer price yesterday indicating the market expects a higher bid
manhattan industries continued to trade above the offer price yesterday indicating the market expects a higher bid
manhattan industries continue to trade above the offer price yesterday indicating the market expects a higher bid
",manhattan industries continued to trade above the offer price yesterday indicating the market expects a higher bid,manhattan industries continued to trade above the offer price yesterday indicating the market expects a higher bid,Yes
"the shares closed at $eighteen point two five up twenty-five cents on the new york stock exchange deposit table
the shares closed at $eighteen point two five up twenty-five cents on the new york stock exchange composite tape
the shares closed at $eighteen point two five up twenty-five cents on the new york stock exchange deposit taking
the shares closed at $eighteen point two five up twenty-five cents on the new york stock exchange composite tape
the shares closed at $eighteen point two five up twenty-five cents on the new york stock exchange composite table
",the shares closed at eighteen dollars and twenty five cents up twenty five cents on the new york stock exchange composite tape,the shares closed at eighteen point two five up twenty five cents on the new york stock exchange composite tape,No
"salent shares closed unchanged on the big board at $nine point seven five
salent shares closed unchanged on the big board at $nine point seven five
salent shares closed unchanged on the big board at nine dollars and seventy-five cents
salent shares closed unchanged on the big board at nine dollars and seventy-five cents
salent shares closed unchanged on the big board at $nine point seven five
",salant shares closed unchanged on the big board at nine dollars and seventy five cents,salent shares closed unchanged on the big board at nine point seven five,No
"increasingly people who test positive join the support groups that have sprung up across the country in the past year
increasingly people who test positive join the support groups that have sprung up across the country in the past year
increasingly people who test positive join the support groups that have sprung up across the country in the past year
increasingly people who test positive join the support groups that have sprung up across the country in the past year
increasingly people who test positive join the support groups that have sprung up across the country in the past year
",increasingly people who test positive join the support groups that have sprung up across the country in the past year,increasingly people who test positive join the support groups that have sprung up across the country in the past year,Yes
"several cities have versions of the british organization bobby pazza
several cities have versions of the british organization body positive
several cities have versions of the british organization bobby pazza
several cities have versions of the british organization bobby fazza
several cities have versions of the british organization bobby pazza
",several cities have versions of the british organization body positive,several cities have versions of the british organization bobby pazza,No
"founded last october new york is body positive already has sixteen groups meeting every two weeks
founded last october new york is body positive already has sixteen group meetings every two weeks
founded last october new york is body positive already has sixteen groups meeting every two weeks
founded last october new york is body positive already has sixteen groups meeting every two weeks
founded last october new york is body positive already has sixteen groups meeting every two weeks
",founded last october new york is body positive already has sixteen groups meeting every two weeks,founded last october new york is body positive already has sixteen groups meeting every two weeks,Yes
"we did not like that
we did not like that
we did not like that
we did not like that
we did like that
",we did not like that,we did not like that,Yes
"the shearson lehman incorporated is index of long term treasury bonds stayed in a very small range yesterday finishing very close to wednesday is closing level
the shearson lehman incorporated is index of long term treasury bonds stayed in a very small range yesterday finishing very close to wednesday is closing level
the shearson lehman button incorporated index of long term treasury bonds stayed in a very small range yesterday finishing very close to wednesday is closing level
the shearson lehman incorporated is index of long term treasury bonds stayed in a very small range yesterday finishing very close to wednesday is closing level
the shearson lehman button incorporated index of long term treasury bonds stayed in a very small range yesterday finishing very close to wednesday is closing level
",shearson lehman hutton incorporated is index of long term treasury bonds stayed in a very small range yesterday finishing very close to wednesday is closing level,the shearson lehman incorporated is index of long term treasury bonds stayed in a very small range yesterday finishing very close to wednesday is closing level,No
"the index ended with a decline of zero point three five point to one thousand, two hundred and seventy-two point one eight
the index ended with a decline of zero point three five point to one thousand, two hundred and seventy-two point one eight
the index ended with a decline of zero point three five points to one thousand, two hundred and seventy-two point one eight
the index ended with a decline of zero point three five points to one thousand, two hundred and seventy-two point one eight
the index ended with a decline of zero point three five point to one thousand, two hundred and seventy-two point one eight
",the index ended with a decline of zero point three five point to one thousand two hundred seventy two point one eight,the index ended with a decline of zero point three five point to one thousand two hundred and seventy two point one eight,No
"the low was one thousand, two hundred and seventy point one nine and the high was one thousand, two hundred and seventy-three point eight eight
the low was one thousand, two hundred and seventy point one nine and the high was one thousand, two hundred and seventy-three point eight eight
the low was one thousand, two hundred and seventy point one nine and the high was one thousand, two hundred and seventy-three point eight eight
the low was one thousand, two hundred and seventy point one nine and the high was one thousand, two hundred and seventy-three point eight eight
the low was one thousand, two hundred and seventy point one nine and the high was one thousand, two hundred and seventy-three point eight eight
",the low was one thousand two hundred seventy point one nine and the high was one thousand two hundred seventy three point eight eight,the low was one thousand two hundred and seventy point one nine and the high was one thousand two hundred and seventy three point eight eight,No
"at nec the need for international managers will keep rising
at nec the need for international managers will keep rising
at nec the need for international managers will keep rising
at nec the need for international managers will keep rising
at nec the need for international managers would keep rising
",at nec the need for international managers will keep rising,at nec the need for international managers will keep rising,Yes
"the company has five hundred japanese managers overseas most of them in key positions and expects the number to rise sixty percent in the next five years
the company has five hundred japanese managers overseas most of them in key positions and expects the number to rise sixty percent in the next five years
the company has five hundred japanese managers overseas most of them in key positions and expects the number to rise sixty percent in the next five years
the company has five hundred japanese managers overseas most of them in key positions and expects the number to rise sixty percent in the next five years
the company has five hundred japanese managers overseas most of them in key positions and expects the number to rise sixty percent in the next five years
",the company has five hundred japanese managers overseas most of them in key positions and expects the number to rise sixty percent in the next five years,the company has five hundred japanese managers overseas most of them in key positions and expects the number to rise sixty percent in the next five years,Yes
"about half these managers are in the u s
about half these managers are in the u s
about half these managers are in the us
about half these managers are in the us
about half these managers are in the us
",about half these managers are in the us,about half these managers are in the u s,No
"rli corporation a peori illinois based insurance holding company will begin trading friday on the big board under the symbol rli
rli corporation a peori illinois based insurance holding company will begin trading friday on the big board under the symbol rli
rli corporation a peori illinois based insurance holding company will begin trading friday on the big board under the symbol rli
rli corporation a peori illinois based insurance holding company will begin trading friday on the big board under the symbol rli
rli corporation a peori illinois based insurance holding company will begin trading friday on the big board under the symbol rli
",rli corporation a peoria illinois based insurance holding company will begin trading friday on the big board under the symbol rli,rli corporation a peori illinois based insurance holding company will begin trading friday on the big board under the symbol rli,No
